rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,checkout_status,rental_id_prev,car_id_prev,checkin_type_prev,state_prev,delay_at_checkout_in_minutes_prev,previous_ended_rental_id_prev,time_delta_with_previous_rental_in_minutes_prev,checkout_status_prev,delay_at_checkin_in_minutes,checkin_status
541432,339685,mobile,ended,-22.0,,,In time,,,,,,,,,,
541484,409467,mobile,ended,86.0,,,Late,,,,,,,,,,
541492,402882,mobile,ended,-18.0,,,In time,,,,,,,,,,
541495,308898,mobile,ended,255.0,,,Late,,,,,,,,,,
541608,248417,mobile,ended,-41.0,,,In time,,,,,,,,,,
541705,395673,mobile,ended,21.0,,,Late,,,,,,,,,,
541706,355444,connect,ended,188.0,,,Late,,,,,,,,,,
541744,399464,mobile,ended,-2.0,,,In time,,,,,,,,,,
541755,286915,mobile,ended,-4.0,,,In time,,,,,,,,,,
541758,402130,mobile,ended,32.0,,,Late,,,,,,,,,,
541840,330705,mobile,ended,84.0,,,Late,,,,,,,,,,
541848,246953,mobile,canceled,,,,Unknown,,,,,,,,,,
541864,389998,mobile,ended,-471.0,,,In time,,,,,,,,,,
541867,302561,connect,canceled,,,,Unknown,,,,,,,,,,
541895,404658,mobile,ended,141.0,,,Late,,,,,,,,,,
541926,409589,mobile,ended,4.0,538736.0,150.0,Late,538736.0,409589.0,mobile,ended,52.0,,,Late,-98.0,In time
541961,350811,mobile,ended,67.0,,,Late,,,,,,,,,,
541972,390520,connect,canceled,,,,Unknown,,,,,,,,,,
541996,283004,mobile,ended,11.0,,,Late,,,,,,,,,,
542251,360460,connect,ended,5.0,,,Late,,,,,,,,,,
545262,409543,mobile,canceled,,,,Unknown,,,,,,,,,,
545279,403263,mobile,ended,36.0,,,Late,,,,,,,,,,
545287,275007,mobile,ended,-7.0,,,In time,,,,,,,,,,
545326,386413,mobile,ended,,,,Unknown,,,,,,,,,,
545365,341867,mobile,ended,-1.0,,,In time,,,,,,,,,,
545390,392718,mobile,ended,-112.0,,,In time,,,,,,,,,,
545394,387107,connect,ended,-36.0,,,In time,,,,,,,,,,
545415,399973,mobile,ended,-69.0,,,In time,,,,,,,,,,
545422,289383,mobile,ended,-22.0,,,In time,,,,,,,,,,
545424,369542,connect,ended,17.0,,,Late,,,,,,,,,,
545433,399443,mobile,ended,47.0,,,Late,,,,,,,,,,
545532,387939,connect,ended,7.0,546352.0,300.0,Late,546352.0,387939.0,mobile,ended,91.0,,,Late,-209.0,In time
545631,332155,mobile,ended,,,,Unknown,,,,,,,,,,
545668,349025,mobile,canceled,,,,Unknown,,,,,,,,,,
545761,388895,mobile,ended,3.0,,,Late,,,,,,,,,,
545806,361991,mobile,canceled,,,,Unknown,,,,,,,,,,
545823,410826,mobile,ended,241.0,,,Late,,,,,,,,,,
545881,341119,connect,canceled,,,,Unknown,,,,,,,,,,
545943,390702,connect,canceled,,,,Unknown,,,,,,,,,,
545944,355179,mobile,ended,133.0,,,Late,,,,,,,,,,
545961,384875,mobile,ended,-13.0,,,In time,,,,,,,,,,
545976,402308,mobile,ended,17.0,,,Late,,,,,,,,,,
545997,403894,mobile,canceled,,,,Unknown,,,,,,,,,,
546274,410151,mobile,ended,127.0,,,Late,,,,,,,,,,
546354,387602,mobile,canceled,,,,Unknown,,,,,,,,,,
546679,295830,connect,ended,,,,Unknown,,,,,,,,,,
546716,402773,mobile,ended,-43.0,,,In time,,,,,,,,,,
546725,314308,mobile,ended,-23.0,,,In time,,,,,,,,,,
546936,281730,mobile,ended,-13.0,,,In time,,,,,,,,,,
547021,300102,mobile,ended,-83.0,,,In time,,,,,,,,,,
547142,393185,mobile,ended,42.0,,,Late,,,,,,,,,,
547349,385585,mobile,ended,72.0,,,Late,,,,,,,,,,
547351,289496,connect,ended,24.0,,,Late,,,,,,,,,,
547393,411712,mobile,ended,5.0,,,Late,,,,,,,,,,
547406,353138,mobile,ended,152.0,,,Late,,,,,,,,,,
547553,407963,mobile,ended,,,,Unknown,,,,,,,,,,
547593,317024,connect,ended,6.0,,,Late,,,,,,,,,,
547647,411753,mobile,canceled,,,,Unknown,,,,,,,,,,
547700,409345,mobile,canceled,,,,Unknown,,,,,,,,,,
547791,396791,connect,ended,107.0,,,Late,,,,,,,,,,
548092,214635,connect,ended,29.0,,,Late,,,,,,,,,,
548178,411181,mobile,ended,,,,Unknown,,,,,,,,,,
548311,374990,mobile,ended,80.0,,,Late,,,,,,,,,,
548372,322025,mobile,ended,-672.0,,,In time,,,,,,,,,,
548396,389730,mobile,canceled,,,,Unknown,,,,,,,,,,
548454,380952,connect,ended,-7.0,,,In time,,,,,,,,,,
548637,361564,mobile,ended,-175.0,,,In time,,,,,,,,,,
548679,338935,mobile,ended,51.0,,,Late,,,,,,,,,,
548713,358723,mobile,ended,-32.0,,,In time,,,,,,,,,,
548841,369685,mobile,ended,-19.0,,,In time,,,,,,,,,,
548933,355788,mobile,ended,-182.0,549479.0,720.0,In time,549479.0,355788.0,mobile,ended,60.0,,,Late,-660.0,In time
549015,377071,mobile,ended,5.0,,,Late,,,,,,,,,,
549036,378754,connect,ended,-148.0,,,In time,,,,,,,,,,
549059,376068,mobile,canceled,,,,Unknown,,,,,,,,,,
549150,226355,connect,ended,-191.0,,,In time,,,,,,,,,,
549191,366113,mobile,ended,1.0,,,Late,,,,,,,,,,
549249,376124,mobile,ended,,,,Unknown,,,,,,,,,,
549291,392067,mobile,canceled,,,,Unknown,,,,,,,,,,
549309,346988,mobile,ended,10.0,,,Late,,,,,,,,,,
549384,393406,mobile,ended,,,,Unknown,,,,,,,,,,
549385,311265,mobile,ended,,548736.0,120.0,Unknown,548736.0,311265.0,mobile,ended,-66.0,,,In time,,
549386,354667,mobile,ended,64.0,,,Late,,,,,,,,,,
549438,385221,mobile,ended,295.0,,,Late,,,,,,,,,,
549455,394169,mobile,ended,,,,Unknown,,,,,,,,,,
549467,372779,mobile,ended,-62.0,547247.0,240.0,In time,547247.0,372779.0,mobile,ended,2.0,,,Late,-238.0,In time
549471,334190,connect,ended,-89.0,554043.0,630.0,In time,554043.0,334190.0,connect,ended,15.0,,,Late,-615.0,In time
549482,245738,mobile,canceled,,,,Unknown,,,,,,,,,,
549496,393781,connect,ended,9.0,,,Late,,,,,,,,,,
549578,412226,mobile,ended,4.0,,,Late,,,,,,,,,,
549601,412006,mobile,ended,,,,Unknown,,,,,,,,,,
549703,408267,mobile,ended,-51.0,,,In time,,,,,,,,,,
549718,408988,mobile,ended,250.0,,,Late,,,,,,,,,,
550010,411701,mobile,ended,84.0,,,Late,,,,,,,,,,
550044,338601,mobile,ended,,,,Unknown,,,,,,,,,,
550171,398152,connect,ended,104.0,,,Late,,,,,,,,,,
550204,360418,mobile,ended,33.0,,,Late,,,,,,,,,,
550220,412333,mobile,ended,76.0,,,Late,,,,,,,,,,
550233,344530,mobile,ended,-411.0,,,In time,,,,,,,,,,
550311,407579,mobile,ended,,,,Unknown,,,,,,,,,,
550333,353284,mobile,ended,47.0,,,Late,,,,,,,,,,
550396,306446,mobile,ended,-852.0,,,In time,,,,,,,,,,
550511,287685,mobile,ended,67.0,,,Late,,,,,,,,,,
550512,367379,mobile,ended,,,,Unknown,,,,,,,,,,
550516,394433,mobile,ended,,,,Unknown,,,,,,,,,,
550552,329924,mobile,ended,134.0,,,Late,,,,,,,,,,
550578,409027,mobile,canceled,,,,Unknown,,,,,,,,,,
550614,392368,connect,ended,27.0,,,Late,,,,,,,,,,
550672,385999,mobile,ended,114.0,,,Late,,,,,,,,,,
551089,404421,mobile,ended,-31.0,,,In time,,,,,,,,,,
551152,358835,connect,ended,-98.0,,,In time,,,,,,,,,,
551188,407896,mobile,ended,19.0,,,Late,,,,,,,,,,
551270,235160,mobile,ended,70.0,,,Late,,,,,,,,,,
551271,411711,mobile,ended,-89.0,,,In time,,,,,,,,,,
551299,380413,mobile,ended,68.0,,,Late,,,,,,,,,,
551343,410052,mobile,ended,-174.0,,,In time,,,,,,,,,,
551344,380256,mobile,ended,36.0,,,Late,,,,,,,,,,
551380,359058,mobile,ended,,,,Unknown,,,,,,,,,,
551454,408910,mobile,canceled,,,,Unknown,,,,,,,,,,
551470,373511,mobile,ended,-181.0,,,In time,,,,,,,,,,
551484,355179,mobile,ended,113.0,,,Late,,,,,,,,,,
551496,386961,mobile,ended,126.0,,,Late,,,,,,,,,,
551500,374116,mobile,ended,-58.0,,,In time,,,,,,,,,,
551650,378375,mobile,ended,4.0,,,Late,,,,,,,,,,
551673,401460,mobile,ended,47.0,,,Late,,,,,,,,,,
551691,406075,mobile,ended,172.0,,,Late,,,,,,,,,,
551707,404424,mobile,ended,105.0,550671.0,0.0,Late,550671.0,404424.0,mobile,ended,105.0,,,Late,105.0,Late
551751,324406,mobile,ended,6.0,,,Late,,,,,,,,,,
531494,261686,mobile,ended,-22.0,,,In time,,,,,,,,,,
548541,410505,mobile,ended,,,,Unknown,,,,,,,,,,
548666,396645,mobile,ended,,,,Unknown,,,,,,,,,,
548671,412044,mobile,ended,146.0,,,Late,,,,,,,,,,
548704,299845,mobile,ended,19.0,,,Late,,,,,,,,,,
548814,338940,mobile,ended,11.0,531952.0,450.0,Late,531952.0,338940.0,mobile,ended,320.0,542671.0,0.0,Late,-130.0,In time
548852,395598,mobile,ended,-101.0,,,In time,,,,,,,,,,
548930,312348,mobile,canceled,,,,Unknown,,,,,,,,,,
549017,264531,mobile,ended,-44.0,,,In time,,,,,,,,,,
549057,365315,connect,ended,-111.0,,,In time,,,,,,,,,,
549151,399172,connect,ended,105.0,,,Late,,,,,,,,,,
549276,253255,connect,ended,-105.0,,,In time,,,,,,,,,,
549285,314620,mobile,ended,43.0,,,Late,,,,,,,,,,
549338,374337,mobile,ended,-45.0,,,In time,,,,,,,,,,
549538,344993,mobile,ended,29.0,,,Late,,,,,,,,,,
549574,367776,connect,ended,18.0,,,Late,,,,,,,,,,
549650,262187,connect,ended,289.0,,,Late,,,,,,,,,,
549731,293992,mobile,ended,-309.0,,,In time,,,,,,,,,,
549799,411846,mobile,canceled,,,,Unknown,,,,,,,,,,
549917,389958,mobile,ended,9.0,557743.0,720.0,Late,557743.0,389958.0,mobile,ended,45.0,,,Late,-675.0,In time
550077,323056,mobile,ended,-104.0,,,In time,,,,,,,,,,
550199,380579,mobile,ended,72.0,,,Late,,,,,,,,,,
550230,383764,mobile,ended,,,,Unknown,,,,,,,,,,
550349,357976,mobile,canceled,,,,Unknown,,,,,,,,,,
550443,412093,mobile,ended,59.0,,,Late,,,,,,,,,,
550470,392295,mobile,ended,11.0,,,Late,,,,,,,,,,
550565,399992,mobile,canceled,,,,Unknown,,,,,,,,,,
550590,320977,mobile,ended,-60.0,,,In time,,,,,,,,,,
550696,356260,mobile,canceled,,,,Unknown,,,,,,,,,,
550713,365961,mobile,ended,77.0,,,Late,,,,,,,,,,
550874,317763,mobile,ended,262.0,,,Late,,,,,,,,,,
550892,287685,mobile,ended,223.0,,,Late,,,,,,,,,,
550897,288020,mobile,ended,162.0,,,Late,,,,,,,,,,
551062,327871,mobile,ended,56.0,,,Late,,,,,,,,,,
551297,341441,mobile,ended,12.0,,,Late,,,,,,,,,,
551324,321674,mobile,ended,-31.0,,,In time,,,,,,,,,,
551392,386322,mobile,ended,-204.0,,,In time,,,,,,,,,,
551422,394137,mobile,ended,-42.0,,,In time,,,,,,,,,,
551654,411803,mobile,canceled,,,,Unknown,,,,,,,,,,
551686,383110,connect,ended,-11.0,547672.0,150.0,In time,547672.0,383110.0,connect,ended,7.0,,,Late,-143.0,In time
551730,364520,mobile,ended,-114.0,,,In time,,,,,,,,,,
551818,409865,mobile,ended,-119.0,,,In time,,,,,,,,,,
551827,262206,mobile,ended,130.0,,,Late,,,,,,,,,,
551873,296351,mobile,ended,-126.0,,,In time,,,,,,,,,,
551901,403564,mobile,ended,54.0,,,Late,,,,,,,,,,
551963,318371,mobile,ended,62.0,,,Late,,,,,,,,,,
552092,356610,mobile,ended,-459.0,,,In time,,,,,,,,,,
552113,325302,mobile,ended,,,,Unknown,,,,,,,,,,
552248,412623,mobile,ended,69.0,,,Late,,,,,,,,,,
552353,388540,mobile,ended,-33.0,,,In time,,,,,,,,,,
552388,371354,connect,ended,-22.0,,,In time,,,,,,,,,,
552525,346697,mobile,ended,10.0,,,Late,,,,,,,,,,
552533,326040,mobile,ended,-25.0,,,In time,,,,,,,,,,
552585,394002,mobile,ended,-46.0,,,In time,,,,,,,,,,
552682,324821,connect,ended,-444.0,,,In time,,,,,,,,,,
552756,374684,mobile,ended,-56.0,547550.0,600.0,In time,547550.0,374684.0,mobile,ended,-63.0,,,In time,,
552796,391755,mobile,ended,27.0,,,Late,,,,,,,,,,
552806,412623,mobile,ended,1.0,,,Late,,,,,,,,,,
552861,404731,mobile,ended,-693.0,,,In time,,,,,,,,,,
552889,388073,mobile,ended,201.0,,,Late,,,,,,,,,,
552905,342699,connect,ended,53.0,,,Late,,,,,,,,,,
553002,385378,mobile,ended,9.0,,,Late,,,,,,,,,,
553056,406211,mobile,ended,,,,Unknown,,,,,,,,,,
553139,297851,mobile,canceled,,547650.0,240.0,Unknown,547650.0,297851.0,mobile,ended,410.0,,,Late,170.0,Late
553267,384193,connect,ended,76.0,,,Late,,,,,,,,,,
553273,403526,mobile,ended,148.0,,,Late,,,,,,,,,,
553398,378003,connect,ended,-249.0,,,In time,,,,,,,,,,
553412,335276,connect,ended,11.0,,,Late,,,,,,,,,,
553716,375834,mobile,ended,100.0,,,Late,,,,,,,,,,
553850,381583,mobile,ended,-106.0,,,In time,,,,,,,,,,
553859,402832,mobile,ended,,536133.0,0.0,Unknown,536133.0,402832.0,mobile,ended,,,,Unknown,,
553909,358723,mobile,ended,-1.0,,,In time,,,,,,,,,,
553980,396948,mobile,ended,56.0,,,Late,,,,,,,,,,
554043,334190,connect,ended,15.0,,,Late,,,,,,,,,,
554045,411701,mobile,ended,-22.0,,,In time,,,,,,,,,,
554085,206938,mobile,canceled,,,,Unknown,,,,,,,,,,
554117,320824,connect,ended,-1084.0,,,In time,,,,,,,,,,
554120,220856,mobile,ended,161.0,,,Late,,,,,,,,,,
554158,405122,mobile,ended,-54.0,,,In time,,,,,,,,,,
554179,383592,mobile,ended,-80.0,,,In time,,,,,,,,,,
554198,313386,connect,ended,-54.0,,,In time,,,,,,,,,,
554242,412113,mobile,canceled,,,,Unknown,,,,,,,,,,
554257,332582,connect,ended,20.0,,,Late,,,,,,,,,,
554446,320481,mobile,ended,39.0,,,Late,,,,,,,,,,
554480,348573,mobile,ended,-84.0,,,In time,,,,,,,,,,
554514,312093,mobile,ended,294.0,,,Late,,,,,,,,,,
554530,257153,mobile,ended,24.0,,,Late,,,,,,,,,,
554601,320834,connect,ended,-1.0,,,In time,,,,,,,,,,
554615,397670,mobile,canceled,,,,Unknown,,,,,,,,,,
554654,348462,mobile,ended,50.0,,,Late,,,,,,,,,,
554701,286395,mobile,ended,92.0,,,Late,,,,,,,,,,
554984,370150,mobile,ended,18.0,,,Late,,,,,,,,,,
554999,372924,mobile,ended,-85.0,,,In time,,,,,,,,,,
555043,356630,mobile,ended,-58.0,,,In time,,,,,,,,,,
555096,397838,mobile,ended,38.0,,,Late,,,,,,,,,,
555186,385178,connect,ended,-301.0,,,In time,,,,,,,,,,
555226,349209,mobile,ended,4.0,,,Late,,,,,,,,,,
555588,312078,connect,ended,-20.0,,,In time,,,,,,,,,,
555743,363546,mobile,ended,,,,Unknown,,,,,,,,,,
555747,375650,mobile,canceled,,,,Unknown,,,,,,,,,,
555823,308347,mobile,ended,-3.0,,,In time,,,,,,,,,,
551783,371387,mobile,ended,,,,Unknown,,,,,,,,,,
551833,367196,mobile,ended,131.0,,,Late,,,,,,,,,,
552002,338940,mobile,ended,,549387.0,480.0,Unknown,549387.0,338940.0,mobile,ended,,548303.0,60.0,Unknown,,
552008,272430,connect,ended,-62.0,,,In time,,,,,,,,,,
552043,377061,mobile,ended,22.0,,,Late,,,,,,,,,,
552048,308038,connect,ended,-107.0,,,In time,,,,,,,,,,
552230,338940,mobile,ended,233.0,513740.0,30.0,Late,513740.0,338940.0,mobile,ended,83.0,565837.0,0.0,Late,53.0,Late
552398,315059,mobile,ended,,,,Unknown,,,,,,,,,,
552408,309912,mobile,ended,32.0,,,Late,,,,,,,,,,
552458,373582,mobile,ended,4.0,,,Late,,,,,,,,,,
552460,340014,connect,ended,-151.0,,,In time,,,,,,,,,,
552483,396960,mobile,ended,-31.0,,,In time,,,,,,,,,,
552488,295754,mobile,canceled,,,,Unknown,,,,,,,,,,
552738,381183,mobile,ended,165.0,,,Late,,,,,,,,,,
552792,412760,mobile,canceled,,,,Unknown,,,,,,,,,,
552814,337380,mobile,ended,45.0,,,Late,,,,,,,,,,
552825,369938,connect,ended,-44.0,,,In time,,,,,,,,,,
552828,407397,mobile,canceled,,,,Unknown,,,,,,,,,,
553059,337198,mobile,ended,-309.0,,,In time,,,,,,,,,,
553101,389521,mobile,ended,,565036.0,390.0,Unknown,565036.0,389521.0,mobile,ended,,,,Unknown,,
553258,281955,mobile,ended,,,,Unknown,,,,,,,,,,
553374,273587,mobile,ended,69.0,,,Late,,,,,,,,,,
553403,386383,mobile,ended,-64.0,,,In time,,,,,,,,,,
553484,374884,mobile,ended,-33.0,,,In time,,,,,,,,,,
553569,290847,mobile,ended,5.0,,,Late,,,,,,,,,,
553594,336631,mobile,ended,-46.0,,,In time,,,,,,,,,,
553667,395873,mobile,ended,-2.0,,,In time,,,,,,,,,,
553733,351660,connect,ended,-5.0,,,In time,,,,,,,,,,
553865,346952,mobile,ended,45.0,,,Late,,,,,,,,,,
553871,304538,mobile,ended,72.0,,,Late,,,,,,,,,,
553882,410876,mobile,ended,6.0,,,Late,,,,,,,,,,
553883,412173,mobile,ended,1.0,,,Late,,,,,,,,,,
553939,402528,connect,ended,-99.0,558730.0,0.0,In time,558730.0,402528.0,connect,ended,6.0,,,Late,6.0,Late
554122,411635,mobile,ended,10.0,,,Late,,,,,,,,,,
554145,410068,mobile,ended,9.0,,,Late,,,,,,,,,,
554170,402209,mobile,ended,-125.0,564541.0,390.0,In time,564541.0,402209.0,mobile,ended,102.0,,,Late,-288.0,In time
554293,381708,connect,ended,-33.0,,,In time,,,,,,,,,,
554426,413094,mobile,ended,25.0,,,Late,,,,,,,,,,
554505,402562,connect,ended,-47.0,554934.0,0.0,In time,554934.0,402562.0,connect,ended,12.0,,,Late,12.0,Late
554528,355444,connect,ended,-32.0,,,In time,,,,,,,,,,
554593,369257,mobile,ended,185.0,,,Late,,,,,,,,,,
554791,382734,mobile,ended,-54.0,554944.0,720.0,In time,554944.0,382734.0,mobile,ended,37.0,,,Late,-683.0,In time
554832,404963,connect,ended,51.0,,,Late,,,,,,,,,,
554866,312220,mobile,ended,-27.0,,,In time,,,,,,,,,,
554934,402562,connect,ended,12.0,,,Late,,,,,,,,,,
555085,411825,mobile,ended,-15.0,,,In time,,,,,,,,,,
555087,341105,mobile,ended,-152.0,541340.0,600.0,In time,541340.0,341105.0,mobile,ended,-79.0,,,In time,,
555105,401281,connect,canceled,,549535.0,420.0,Unknown,549535.0,401281.0,connect,ended,-68.0,530729.0,690.0,In time,,
555116,339607,mobile,ended,-8.0,553008.0,720.0,In time,553008.0,339607.0,mobile,ended,64.0,,,Late,-656.0,In time
555209,324635,mobile,ended,25.0,,,Late,,,,,,,,,,
555219,383485,mobile,canceled,,,,Unknown,,,,,,,,,,
555260,383008,mobile,ended,-5.0,,,In time,,,,,,,,,,
555407,405142,connect,ended,-31.0,,,In time,,,,,,,,,,
555486,413351,mobile,ended,-56.0,,,In time,,,,,,,,,,
555505,394894,mobile,ended,27.0,,,Late,,,,,,,,,,
555564,332647,mobile,ended,-109.0,,,In time,,,,,,,,,,
555612,411097,mobile,ended,,,,Unknown,,,,,,,,,,
555837,376626,mobile,ended,68.0,,,Late,,,,,,,,,,
555919,407883,mobile,ended,,,,Unknown,,,,,,,,,,
555969,408363,mobile,ended,-3.0,,,In time,,,,,,,,,,
556080,409908,mobile,ended,,,,Unknown,,,,,,,,,,
556086,292319,connect,ended,-100.0,,,In time,,,,,,,,,,
556471,311923,connect,ended,5.0,,,Late,,,,,,,,,,
556815,352799,mobile,canceled,,,,Unknown,,,,,,,,,,
556845,385131,connect,canceled,,,,Unknown,,,,,,,,,,
556870,391519,connect,ended,,555600.0,180.0,Unknown,555600.0,391519.0,connect,ended,-95.0,,,In time,,
556903,311437,mobile,ended,23.0,,,Late,,,,,,,,,,
556919,363156,mobile,canceled,,,,Unknown,,,,,,,,,,
556982,346293,mobile,ended,-78.0,,,In time,,,,,,,,,,
557106,317330,connect,ended,-10.0,,,In time,,,,,,,,,,
557175,412093,mobile,ended,74.0,,,Late,,,,,,,,,,
557191,410174,mobile,ended,109.0,,,Late,,,,,,,,,,
557232,257291,mobile,ended,11.0,,,Late,,,,,,,,,,
557297,342645,connect,ended,41.0,,,Late,,,,,,,,,,
557308,396178,mobile,ended,,,,Unknown,,,,,,,,,,
557318,334190,connect,ended,158.0,556215.0,660.0,Late,556215.0,334190.0,connect,ended,77.0,,,Late,-583.0,In time
557366,347011,mobile,ended,62.0,,,Late,,,,,,,,,,
557561,352476,mobile,ended,-82.0,,,In time,,,,,,,,,,
557704,346697,mobile,ended,,,,Unknown,,,,,,,,,,
557717,314466,connect,canceled,,,,Unknown,,,,,,,,,,
557823,347699,mobile,canceled,,,,Unknown,,,,,,,,,,
557828,409991,connect,ended,-6.0,,,In time,,,,,,,,,,
557985,291932,connect,ended,-32.0,,,In time,,,,,,,,,,
558104,406843,mobile,ended,-29.0,,,In time,,,,,,,,,,
558204,384479,mobile,ended,12.0,,,Late,,,,,,,,,,
558272,360474,connect,ended,7.0,,,Late,,,,,,,,,,
558435,401870,connect,ended,5.0,,,Late,,,,,,,,,,
558448,383110,connect,ended,64.0,554348.0,150.0,Late,554348.0,383110.0,connect,ended,-20.0,,,In time,,
558487,370029,mobile,ended,161.0,,,Late,,,,,,,,,,
558573,363761,mobile,ended,-23.0,,,In time,,,,,,,,,,
558719,286751,connect,ended,-127.0,,,In time,,,,,,,,,,
558884,404128,connect,ended,-82.0,,,In time,,,,,,,,,,
558891,356106,connect,ended,82.0,,,Late,,,,,,,,,,
558907,314221,mobile,ended,,,,Unknown,,,,,,,,,,
558950,366164,connect,canceled,,,,Unknown,,,,,,,,,,
558959,284368,connect,canceled,,,,Unknown,,,,,,,,,,
559037,349171,connect,canceled,,552392.0,0.0,Unknown,552392.0,349171.0,connect,ended,46.0,,,Late,46.0,Late
559147,291699,mobile,ended,-412.0,,,In time,,,,,,,,,,
559199,355272,mobile,ended,-4.0,,,In time,,,,,,,,,,
559280,405938,mobile,canceled,,561282.0,60.0,Unknown,561282.0,405938.0,mobile,ended,-40.0,,,In time,,
559400,403265,connect,ended,-6.0,,,In time,,,,,,,,,,
559430,357530,connect,ended,-7.0,558258.0,0.0,In time,558258.0,357530.0,connect,ended,2.0,557097.0,690.0,Late,2.0,Late
559456,300377,mobile,ended,-18.0,,,In time,,,,,,,,,,
559653,378732,mobile,ended,207.0,,,Late,,,,,,,,,,
559694,408134,mobile,ended,,,,Unknown,,,,,,,,,,
542303,271173,mobile,ended,15.0,,,Late,,,,,,,,,,
542361,241859,mobile,ended,16.0,,,Late,,,,,,,,,,
542414,352248,mobile,ended,116.0,,,Late,,,,,,,,,,
542490,407154,mobile,ended,153.0,,,Late,,,,,,,,,,
542548,366187,mobile,ended,,,,Unknown,,,,,,,,,,
542632,404130,connect,ended,-277.0,,,In time,,,,,,,,,,
542742,405562,mobile,ended,114.0,,,Late,,,,,,,,,,
542797,275062,connect,ended,-73.0,,,In time,,,,,,,,,,
542812,289277,mobile,ended,71.0,,,Late,,,,,,,,,,
542948,391370,connect,ended,27.0,,,Late,,,,,,,,,,
543104,355787,mobile,canceled,,,,Unknown,,,,,,,,,,
543151,394002,mobile,canceled,,,,Unknown,,,,,,,,,,
543342,342710,connect,ended,104.0,,,Late,,,,,,,,,,
505779,341674,mobile,ended,101.0,,,Late,,,,,,,,,,
506148,343652,mobile,canceled,,,,Unknown,,,,,,,,,,
507599,221297,mobile,ended,2.0,,,Late,,,,,,,,,,
507848,390611,connect,ended,-231.0,,,In time,,,,,,,,,,
509243,395016,mobile,ended,-175.0,,,In time,,,,,,,,,,
509610,368710,mobile,ended,15.0,,,Late,,,,,,,,,,
512821,175887,connect,ended,-120.0,,,In time,,,,,,,,,,
512992,369230,mobile,ended,18.0,,,Late,,,,,,,,,,
513628,284716,mobile,ended,182.0,,,Late,,,,,,,,,,
513703,299234,mobile,ended,-147.0,,,In time,,,,,,,,,,
514013,307567,mobile,ended,-231.0,,,In time,,,,,,,,,,
514663,219776,mobile,ended,28.0,,,Late,,,,,,,,,,
515278,185218,mobile,ended,-2.0,,,In time,,,,,,,,,,
515619,339433,mobile,canceled,,,,Unknown,,,,,,,,,,
515632,216510,mobile,ended,,,,Unknown,,,,,,,,,,
515875,328286,mobile,ended,116.0,,,Late,,,,,,,,,,
515982,291544,mobile,canceled,,,,Unknown,,,,,,,,,,
516006,394562,mobile,ended,37.0,,,Late,,,,,,,,,,
518775,392842,mobile,ended,,,,Unknown,,,,,,,,,,
519407,228703,connect,ended,-1061.0,,,In time,,,,,,,,,,
519483,312389,mobile,ended,32.0,,,Late,,,,,,,,,,
520085,384040,connect,ended,31.0,,,Late,,,,,,,,,,
520178,354260,mobile,ended,-9.0,,,In time,,,,,,,,,,
520292,274990,mobile,canceled,,,,Unknown,,,,,,,,,,
520673,364048,mobile,ended,37.0,,,Late,,,,,,,,,,
520887,369031,mobile,ended,-37.0,,,In time,,,,,,,,,,
521076,380708,connect,ended,103.0,539450.0,210.0,Late,539450.0,380708.0,connect,ended,194.0,,,Late,-16.0,In time
521412,403016,mobile,canceled,,,,Unknown,,,,,,,,,,
521591,333943,mobile,ended,-84.0,,,In time,,,,,,,,,,
521664,392327,mobile,ended,-35.0,,,In time,,,,,,,,,,
521932,315875,mobile,ended,86.0,,,Late,,,,,,,,,,
522525,359998,mobile,canceled,,,,Unknown,,,,,,,,,,
523026,377312,mobile,ended,57.0,,,Late,,,,,,,,,,
524058,404187,mobile,canceled,,,,Unknown,,,,,,,,,,
525185,346808,mobile,ended,-18.0,,,In time,,,,,,,,,,
525616,390318,mobile,canceled,,,,Unknown,,,,,,,,,,
525655,383051,mobile,canceled,,,,Unknown,,,,,,,,,,
525891,187740,mobile,ended,-77.0,,,In time,,,,,,,,,,
526090,404341,mobile,canceled,,,,Unknown,,,,,,,,,,
527013,362531,connect,ended,-43.0,,,In time,,,,,,,,,,
527270,389785,connect,ended,3.0,,,Late,,,,,,,,,,
527646,171503,mobile,ended,142.0,,,Late,,,,,,,,,,
528270,389482,mobile,canceled,,,,Unknown,,,,,,,,,,
528651,298280,mobile,ended,208.0,,,Late,,,,,,,,,,
528678,274942,connect,ended,247.0,,,Late,,,,,,,,,,
528738,403787,mobile,canceled,,,,Unknown,,,,,,,,,,
528775,299211,mobile,canceled,,,,Unknown,,,,,,,,,,
528943,351109,mobile,ended,233.0,,,Late,,,,,,,,,,
529165,348400,mobile,ended,-1.0,,,In time,,,,,,,,,,
529224,382964,mobile,ended,71.0,,,Late,,,,,,,,,,
529322,389923,mobile,ended,13.0,,,Late,,,,,,,,,,
529739,394928,connect,canceled,,,,Unknown,,,,,,,,,,
529946,404322,mobile,canceled,,,,Unknown,,,,,,,,,,
530064,331547,mobile,ended,-128.0,,,In time,,,,,,,,,,
530510,403275,mobile,ended,8.0,,,Late,,,,,,,,,,
530615,334190,connect,canceled,,,,Unknown,,,,,,,,,,
530648,248027,mobile,ended,9.0,,,Late,,,,,,,,,,
